scanner	tf	symbol	trades	wins	net	pf	avgR	netStress	windowsUp	days
nse-elite-strategy-v6-full-system	15m	SAGAUSD	44	17	-2.58	0.992	0.011	-75.99	4	42
l-l-htf-trend-cloud-strategy-joe-freedom	1h	XRPUSD	10	3	-74.01	0.461	-0.373	-108.19	3	125
rr-master-lc	15m	AVAXUSD	2	0	-39.43	0.000	-1.000	-39.50	0	42
nse-elite-strategy-v6-full-system	4h	AVAXUSD	52	20	-213.39	0.564	-0.223	-265.91	3	333
rr-master-lc	15m	MUBARAKUSD	1	0	-20.00	0.000	-1.000	-20.00	0	42
rr-master-lc	15m	SAGAUSD	1	0	-20.00	0.000	-1.000	-20.00	0	42
multi-timeframe-trend-alignment-framework	15m	TAOUSD	18	7	-101.62	0.499	-0.289	-115.55	2	42
nse-elite-strategy-v6-full-system	1h	COOKIEUSD	51	21	-148.86	0.691	-0.149	-188.47	3	125
rr-master-lc	15m	AINUSD	0	0	0.00	0.000	0.000	0.00	0	42
nse-elite-strategy-v6-full-system	4h	MUBARAKUSD	22	12	90.37	1.588	0.207	113.60	2	333
rr-master-lc	15m	COOKIEUSD	1	0	-20.00	0.000	-1.000	-20.00	0	42
multi-timeframe-trend-alignment-framework	15m	EVAAUSD	23	9	-81.85	0.686	-0.175	-132.15	3	42
rr-master-lc	15m	1000PEPEUSD	0	0	0.00	0.000	0.000	0.00	0	42
multi-timeframe-trend-alignment-framework	15m	PIEVERSEUSD	32	14	26.76	1.079	0.058	-72.38	3	42
rr-master-lc	15m	ETCUSD	2	2	16.46	99.000	0.410	14.09	1	42
l-l-htf-trend-cloud-strategy-joe-freedom	1h	BTCUSD	7	5	7.41	1.187	0.056	-34.67	4	125
nse-elite-strategy-v6-full-system	15m	AINUSD	48	18	-98.24	0.747	-0.099	-164.14	4	42
rr-master-lc	15m	WIFUSD	1	0	-20.00	0.000	-1.000	-20.00	0	42
nse-elite-strategy-v6-full-system	4h	SAGAUSD	12	7	60.56	1.622	0.262	25.61	3	333
multi-timeframe-trend-alignment-framework	15m	LINKUSD	23	13	-20.13	0.896	-0.036	-145.50	3	42
rr-master-lc	15m	DOGEUSD	0	0	0.00	0.000	0.000	0.00	0	42
nse-elite-strategy-v6-full-system	1h	1000PEPEUSD	64	28	110.94	1.203	0.100	-56.01	4	125
rr-master-lc	15m	ETHUSD	35	15	-43.94	0.861	-0.052	-138.80	3	42
multi-timeframe-trend-alignment-framework	15m	BNBUSD	5	1	-46.08	0.379	-0.464	-55.23	1	42
rr-master-lc	15m	SOLUSD	15	7	-58.18	0.626	-0.195	-63.01	1	42
rr-master-lc	15m	ZECUSD	46	21	-53.35	0.861	-0.056	-123.44	4	42
nse-elite-strategy-v6-full-system	4h	AINUSD	9	3	-66.58	0.361	-0.366	-64.52	0	333
multi-timeframe-trend-alignment-framework	15m	BCHUSD	30	13	-114.54	0.649	-0.193	-217.56	2	42
rr-master-lc	1h	AKEUSD	1	1	45.37	99.000	2.481	45.08	1	63
rr-master-lc	15m	AAVEUSD	20	11	-73.07	0.562	-0.191	-97.58	3	42
rr-master-lc	1h	AVAXUSD	2	2	17.03	99.000	0.431	15.78	2	125
rr-master-lc	1h	MUBARAKUSD	1	1	27.60	99.000	1.380	14.25	1	125
rr-master-lc	1h	SAGAUSD	1	0	-20.00	0.000	-1.000	-20.00	0	125
l-l-htf-trend-cloud-strategy-joe-freedom	1h	TAOUSD	7	4	-17.86	0.693	-0.123	-24.70	3	125
rr-master-lc	15m	NEARUSD	1	1	5.64	99.000	0.282	18.80	1	42
rr-master-lc	1h	AINUSD	1	1	16.84	99.000	0.847	7.84	1	125
rr-master-lc	1h	COOKIEUSD	1	0	-20.00	0.000	-1.000	-20.00	0	125
rr-master-lc	1h	1000PEPEUSD	1	0	-19.98	0.000	-1.000	-19.92	0	125
rr-master-lc	1h	ETCUSD	1	0	-19.99	0.000	-1.000	-19.99	0	125
rr-master-lc	1h	WIFUSD	1	0	-20.00	0.000	-1.000	-20.00	0	125
rr-master-lc	15m	FILUSD	0	0	0.00	0.000	0.000	0.00	0	42
rr-master-lc	1h	DOGEUSD	1	1	8.02	99.000	0.403	7.13	1	125
nse-elite-strategy-v6-full-system	15m	COOKIEUSD	21	8	-99.63	0.469	-0.244	-146.62	1	42
rr-master-lc	1h	ETHUSD	28	12	-97.86	0.611	-0.180	-121.51	3	125
mcginley-t3-flow-campaign-nick789-v-1	15m	ETCUSD	36	21	390.81	2.133	0.490	144.15	5	42
rr-master-lc	1h	SOLUSD	22	13	44.72	1.252	0.104	-39.82	5	125
nse-elite-strategy-v6-full-system	4h	COOKIEUSD	15	11	184.04	3.214	0.577	167.18	3	333
rr-master-lc	1h	ZECUSD	28	16	112.39	1.677	0.197	98.63	6	125
nse-elite-strategy-v6-full-system	1h	ETCUSD	49	23	-54.07	0.865	-0.049	-162.42	4	125
rr-master-lc	15m	SUIUSD	0	0	0.00	0.000	0.000	0.00	0	42
rr-master-lc	1h	AAVEUSD	28	15	124.57	1.499	0.234	55.13	4	125
rr-master-lc	1h	NEARUSD	1	0	-19.95	0.000	-1.000	-19.88	0	125
rr-master-lc	1h	FILUSD	1	1	9.16	99.000	0.458	8.71	1	125
rr-master-lc	1h	SUIUSD	1	1	7.60	99.000	0.380	6.54	1	125
rr-master-lc	15m	UNIUSD	3	3	41.24	99.000	0.682	18.41	3	42
rr-master-lc	1h	UNIUSD	3	3	62.97	99.000	1.039	58.00	3	125
rr-master-lc	1h	HYPEUSD	20	14	141.47	2.158	0.348	106.42	5	125
rr-master-lc	1h	VVVUSD	9	2	-105.79	0.192	-0.616	-107.81	2	125
rr-master-lc	1h	XRPUSD	1	1	6.75	99.000	0.338	5.45	1	125
rr-master-lc	15m	HYPEUSD	15	9	112.47	1.826	0.384	76.07	5	42
rr-master-lc	1h	BTCUSD	24	12	29.33	1.116	0.081	-16.43	3	125
rr-master-lc	1h	TAOUSD	21	12	-18.42	0.894	-0.037	-76.61	3	125
rr-master-lc	1h	EVAAUSD	5	2	-16.84	0.709	-0.159	-28.57	1	125
nse-elite-strategy-v6-full-system	4h	1000PEPEUSD	27	13	-28.85	0.878	-0.044	-41.70	2	268
rr-master-lc	1h	PIEVERSEUSD	2	0	-38.27	0.000	-0.991	-38.61	0	125
rr-master-lc	15m	VVVUSD	7	4	-6.48	0.891	-0.031	-0.31	4	42
rr-master-lc	1h	LINKUSD	2	2	28.10	99.000	0.703	23.62	2	125
rr-master-lc	1h	BNBUSD	26	12	-76.94	0.692	-0.150	-127.23	2	125
rr-master-lc	1h	BCHUSD	30	12	-146.68	0.555	-0.256	-176.05	2	125
rr-master-lc	4h	AKEUSD	0	0	0.00	0.000	0.000	0.00	0	63
rr-master-lc	4h	AVAXUSD	3	2	7.70	1.384	0.139	6.58	2	333
rr-master-lc	4h	MUBARAKUSD	1	1	22.45	99.000	1.123	21.75	1	333
rr-master-lc	15m	XRPUSD	0	0	0.00	0.000	0.000	0.00	0	42
rr-master-lc	4h	SAGAUSD	1	0	-20.00	0.000	-1.000	-20.00	0	333
rr-master-lc	4h	AINUSD	1	1	9.06	99.000	0.455	8.56	1	333
l-l-htf-trend-cloud-strategy-joe-freedom	1h	EVAAUSD	10	5	-25.82	0.743	-0.124	-33.69	3	125
rr-master-lc	4h	COOKIEUSD	1	0	-19.98	0.000	-1.000	-19.99	0	333
rr-master-lc	4h	1000PEPEUSD	1	1	51.64	99.000	2.608	49.97	1	268
rr-master-lc	4h	ETCUSD	4	3	24.19	2.169	0.307	28.49	3	333
rr-master-lc	4h	WIFUSD	1	1	9.30	99.000	0.465	35.25	1	333
rr-master-lc	15m	BTCUSD	15	9	-26.21	0.775	-0.083	-24.85	3	42
rr-master-lc	4h	DOGEUSD	1	1	26.28	99.000	1.322	24.26	1	333
rr-master-lc	4h	ETHUSD	20	9	-55.81	0.677	-0.136	-69.41	2	333
rr-master-lc	4h	SOLUSD	15	9	95.18	1.778	0.368	44.30	2	333
rr-master-lc	4h	ZECUSD	16	8	31.44	1.328	0.131	19.37	4	333
nse-elite-strategy-v6-full-system	1h	WIFUSD	44	24	61.70	1.153	0.079	-11.46	4	125
rr-master-lc	4h	AAVEUSD	18	9	-43.71	0.710	-0.099	-38.65	2	333
rr-master-lc	15m	TAOUSD	29	8	-243.35	0.282	-0.473	-299.16	0	42
rr-master-lc	4h	NEARUSD	1	1	17.97	99.000	0.901	16.31	1	333
rr-master-lc	4h	FILUSD	1	1	24.81	99.000	1.241	23.48	1	333
rr-master-lc	4h	SUIUSD	1	1	30.60	99.000	1.533	24.03	1	333
rr-master-lc	4h	UNIUSD	3	3	106.60	99.000	1.740	102.25	2	333
nse-elite-strategy-v6-full-system	4h	ETCUSD	42	23	92.61	1.273	0.120	4.79	5	333
rr-master-lc	4h	HYPEUSD	9	5	8.77	1.109	0.059	3.67	4	333
rr-master-lc	4h	VVVUSD	7	4	14.97	1.243	0.115	12.25	3	333
rr-master-lc	15m	EVAAUSD	1	0	-20.00	0.000	-1.000	-20.00	0	42
rr-master-lc	4h	XRPUSD	1	1	9.17	99.000	0.460	8.73	1	333
nse-elite-strategy-v6-full-system	15m	1000PEPEUSD	41	15	-117.40	0.652	-0.145	-228.98	4	42
rr-master-lc	4h	BTCUSD	18	7	-67.36	0.685	-0.192	-158.46	1	333
rr-master-lc	4h	TAOUSD	24	11	-0.36	0.998	0.009	-13.73	3	333
rr-master-lc	4h	EVAAUSD	2	0	-39.47	0.000	-1.000	-39.51	0	333
rr-master-lc	4h	PIEVERSEUSD	1	0	-19.98	0.000	-1.000	-19.64	0	154
rr-master-lc	4h	LINKUSD	6	3	15.87	1.254	0.149	10.68	3	333
rr-master-lc	15m	PIEVERSEUSD	1	1	22.49	99.000	1.125	6.55	1	42
rr-master-lc	4h	BNBUSD	12	9	79.40	2.295	0.349	13.45	5	333
rr-master-lc	4h	BCHUSD	20	8	-47.38	0.763	-0.113	-63.66	4	333
scott-barclay-s-three-musksteers	15m	AKEUSD	20	11	5.60	1.035	0.015	-4.95	3	42
scott-barclay-s-three-musksteers	15m	AVAXUSD	17	10	128.72	1.902	0.375	64.53	5	42
rr-master-lc	15m	LINKUSD	5	3	-17.95	0.549	-0.178	-21.89	2	42
scott-barclay-s-three-musksteers	15m	MUBARAKUSD	22	14	158.94	1.987	0.355	119.17	5	42
scott-barclay-s-three-musksteers	15m	SAGAUSD	15	8	107.84	1.707	0.370	65.51	4	42
scott-barclay-s-three-musksteers	15m	AINUSD	10	6	-1.17	0.985	0.005	-13.39	5	42
rr-master-lc	15m	BNBUSD	22	8	-162.32	0.330	-0.402	-229.55	1	42
scott-barclay-s-three-musksteers	15m	COOKIEUSD	12	6	-3.99	0.967	-0.005	-56.23	4	42
nse-elite-strategy-v6-full-system	4h	WIFUSD	32	20	45.10	1.210	0.076	-3.98	2	333
scott-barclay-s-three-musksteers	15m	1000PEPEUSD	16	10	90.28	1.707	0.285	28.37	5	42
rr-master-lc	15m	BCHUSD	32	11	-227.40	0.365	-0.395	-274.75	2	42
scott-barclay-s-three-musksteers	15m	ETCUSD	12	9	111.52	2.815	0.453	127.40	3	42
scott-barclay-s-three-musksteers	1h	AKEUSD	7	2	23.25	1.259	0.247	24.64	2	63
scott-barclay-s-three-musksteers	15m	WIFUSD	12	7	106.59	2.045	0.449	69.73	4	42
nse-elite-strategy-v6-full-system	1h	DOGEUSD	51	22	-92.56	0.772	-0.089	-211.25	2	125
l-l-htf-trend-cloud-strategy-joe-freedom	1h	PIEVERSEUSD	13	4	-86.76	0.482	-0.340	-98.07	2	125
scott-barclay-s-three-musksteers	15m	DOGEUSD	14	5	-104.02	0.398	-0.384	-120.83	3	42
scott-barclay-s-three-musksteers	15m	ETHUSD	13	7	-18.77	0.844	-0.065	-51.30	3	42
scott-barclay-s-three-musksteers	1h	AVAXUSD	19	9	106.67	1.554	0.303	68.10	4	125
scott-barclay-s-three-musksteers	15m	SOLUSD	14	5	-77.61	0.554	-0.286	-95.91	2	42
scott-barclay-s-three-musksteers	15m	ZECUSD	22	14	134.83	1.847	0.318	74.24	4	42
scott-barclay-s-three-musksteers	15m	AAVEUSD	15	7	-53.23	0.648	-0.183	-70.72	2	42
scott-barclay-s-three-musksteers	1h	MUBARAKUSD	17	11	92.50	1.769	0.271	59.84	4	125
scott-barclay-s-three-musksteers	15m	NEARUSD	17	7	-53.85	0.733	-0.144	-90.09	1	42
scott-barclay-s-three-musksteers	15m	FILUSD	11	4	28.06	1.216	0.155	8.85	2	42
mcginley-t3-flow-campaign-nick789-v-1	15m	WIFUSD	41	20	-55.92	0.854	-0.059	-152.44	3	42
nse-elite-strategy-v6-full-system	4h	DOGEUSD	37	19	139.14	1.402	0.196	143.23	4	333
nse-elite-strategy-v6-full-system	15m	ETCUSD	23	11	-66.80	0.638	-0.144	-121.76	1	42
scott-barclay-s-three-musksteers	1h	SAGAUSD	13	2	-128.45	0.366	-0.512	-132.63	2	125
scott-barclay-s-three-musksteers	15m	SUIUSD	17	8	84.55	1.438	0.275	-30.49	4	42
scott-barclay-s-three-musksteers	15m	UNIUSD	20	14	122.05	1.905	0.302	87.98	5	42
scott-barclay-s-three-musksteers	15m	HYPEUSD	16	9	-16.00	0.883	-0.041	-21.17	4	42
scott-barclay-s-three-musksteers	1h	AINUSD	22	11	-73.22	0.662	-0.159	-108.10	2	125
scott-barclay-s-three-musksteers	15m	VVVUSD	19	6	-94.25	0.634	-0.248	-137.59	3	42
scott-barclay-s-three-musksteers	15m	XRPUSD	17	10	-4.42	0.969	-0.004	40.96	2	42
scott-barclay-s-three-musksteers	1h	COOKIEUSD	15	9	61.80	1.494	0.217	70.49	4	125
scott-barclay-s-three-musksteers	15m	BTCUSD	7	1	-107.32	0.049	-0.814	-111.03	1	42
scott-barclay-s-three-musksteers	15m	TAOUSD	15	10	115.88	2.128	0.390	102.81	4	42
nse-elite-strategy-v6-full-system	1h	ETHUSD	39	16	-113.97	0.649	-0.148	-182.11	2	125
scott-barclay-s-three-musksteers	15m	EVAAUSD	19	6	-161.62	0.326	-0.454	-164.48	2	42
scott-barclay-s-three-musksteers	1h	1000PEPEUSD	13	6	-58.97	0.556	-0.226	-90.30	2	125
scott-barclay-s-three-musksteers	15m	PIEVERSEUSD	22	16	393.72	3.969	0.784	294.59	7	42
scott-barclay-s-three-musksteers	15m	LINKUSD	23	10	-79.94	0.673	-0.170	-108.60	3	42
l-l-htf-trend-cloud-strategy-joe-freedom	1h	LINKUSD	10	6	-4.39	0.944	-0.015	-41.90	4	125
scott-barclay-s-three-musksteers	1h	ETCUSD	18	11	43.28	1.310	0.129	-19.87	3	125
scott-barclay-s-three-musksteers	15m	BNBUSD	8	2	-18.36	0.836	-0.090	-89.62	1	42
nse-elite-strategy-v6-full-system	4h	ETHUSD	36	18	-36.12	0.888	-0.045	-69.83	4	333
scott-barclay-s-three-musksteers	15m	BCHUSD	15	9	51.85	1.440	0.180	0.24	3	42
scott-barclay-s-three-musksteers	4h	AKEUSD	1	0	-12.64	0.000	-1.000	-12.76	0	63
scott-barclay-s-three-musksteers	4h	AVAXUSD	12	6	-35.84	0.696	-0.145	-48.34	4	333
scott-barclay-s-three-musksteers	4h	MUBARAKUSD	9	5	16.91	1.215	0.105	13.03	3	333
scott-barclay-s-three-musksteers	1h	WIFUSD	18	9	96.90	1.519	0.279	52.31	4	125
scott-barclay-s-three-musksteers	4h	SAGAUSD	7	4	28.55	1.462	0.214	23.77	3	333
scott-barclay-s-three-musksteers	4h	AINUSD	10	5	-16.47	0.828	-0.072	-20.84	3	333
scott-barclay-s-three-musksteers	4h	COOKIEUSD	9	4	4.79	1.046	0.041	-0.69	4	333
scott-barclay-s-three-musksteers	4h	1000PEPEUSD	6	3	-4.26	0.931	-0.023	-6.78	2	268
scott-barclay-s-three-musksteers	4h	ETCUSD	10	7	66.36	2.058	0.336	-3.13	4	333
scott-barclay-s-three-musksteers	4h	WIFUSD	12	9	93.19	2.418	0.382	53.23	5	333
scott-barclay-s-three-musksteers	1h	DOGEUSD	17	10	58.26	1.401	0.180	26.87	4	125
scott-barclay-s-three-musksteers	4h	DOGEUSD	11	4	-34.30	0.750	-0.148	-48.60	2	333
scott-barclay-s-three-musksteers	4h	ETHUSD	7	2	-45.39	0.514	-0.339	-51.76	2	333
scott-barclay-s-three-musksteers	4h	SOLUSD	11	5	-54.27	0.476	-0.294	-111.22	2	333
scott-barclay-s-three-musksteers	4h	ZECUSD	11	5	-16.35	0.859	-0.053	-20.00	4	333
scott-barclay-s-three-musksteers	4h	AAVEUSD	12	7	5.96	1.062	0.030	2.64	5	333
scott-barclay-s-three-musksteers	1h	ETHUSD	18	10	11.68	1.076	0.041	-35.55	4	125
scott-barclay-s-three-musksteers	4h	NEARUSD	4	2	-13.70	0.657	-0.165	-15.65	2	333
scott-barclay-s-three-musksteers	4h	FILUSD	11	7	213.15	3.366	0.924	195.92	6	333
scott-barclay-s-three-musksteers	4h	SUIUSD	11	4	-29.82	0.788	-0.124	-38.12	1	333
scott-barclay-s-three-musksteers	4h	UNIUSD	11	7	1.57	1.020	0.012	6.15	5	333
scott-barclay-s-three-musksteers	4h	HYPEUSD	10	5	122.46	2.104	0.631	113.67	4	333
scott-barclay-s-three-musksteers	1h	SOLUSD	17	10	180.94	2.170	0.543	129.02	4	125
scott-barclay-s-three-musksteers	4h	VVVUSD	13	8	21.28	1.214	0.095	45.81	5	333
scott-barclay-s-three-musksteers	4h	XRPUSD	12	10	181.93	4.992	0.711	163.59	6	333
scott-barclay-s-three-musksteers	4h	BTCUSD	12	5	-67.14	0.490	-0.297	-81.78	3	333
scott-barclay-s-three-musksteers	4h	TAOUSD	9	7	60.39	2.477	0.335	55.08	5	333
nse-elite-strategy-v6-full-system	15m	WIFUSD	34	14	2.78	1.011	0.013	-57.51	2	42
nse-elite-strategy-v6-full-system	4h	SOLUSD	32	16	-32.30	0.896	-0.028	-85.22	3	333
scott-barclay-s-three-musksteers	4h	EVAAUSD	10	3	-84.59	0.381	-0.433	-86.16	1	333
scott-barclay-s-three-musksteers	4h	PIEVERSEUSD	4	4	47.91	99.000	0.602	46.21	4	154
scott-barclay-s-three-musksteers	1h	ZECUSD	14	6	-56.98	0.620	-0.220	4.16	3	125
scott-barclay-s-three-musksteers	4h	LINKUSD	9	4	-53.89	0.445	-0.304	-82.93	3	333
scott-barclay-s-three-musksteers	4h	BNBUSD	11	7	15.50	1.194	0.077	25.85	5	333
scott-barclay-s-three-musksteers	4h	BCHUSD	11	6	-18.57	0.810	-0.079	-60.37	3	333
nse-elite-strategy-v6-full-system	1h	SOLUSD	37	21	224.81	1.881	0.297	115.73	5	125
scott-barclay-s-three-musksteers	1h	AAVEUSD	17	7	-87.36	0.519	-0.274	-107.25	3	125
serhan-1-wma-adx-trailing-date-filter	15m	AKEUSD	18	13	45.89	1.892	0.135	31.69	5	42
serhan-1-wma-adx-trailing-date-filter	15m	AVAXUSD	22	14	116.11	1.888	0.260	31.54	6	42
l-l-htf-trend-cloud-strategy-joe-freedom	1h	BNBUSD	7	3	-38.55	0.503	-0.278	-71.78	2	125
serhan-1-wma-adx-trailing-date-filter	15m	MUBARAKUSD	26	17	132.61	1.959	0.247	81.08	5	42
scott-barclay-s-three-musksteers	1h	NEARUSD	16	6	-66.89	0.659	-0.206	-78.82	3	125
serhan-1-wma-adx-trailing-date-filter	15m	SAGAUSD	16	8	83.61	1.651	0.268	-4.38	4	42
serhan-1-wma-adx-trailing-date-filter	15m	AINUSD	24	13	-9.75	0.944	-0.011	-67.05	4	42
scott-barclay-s-three-musksteers	1h	FILUSD	18	11	107.44	1.778	0.297	56.74	5	125
serhan-1-wma-adx-trailing-date-filter	15m	COOKIEUSD	17	7	119.29	1.898	0.355	41.90	3	42
serhan-1-wma-adx-trailing-date-filter	15m	1000PEPEUSD	13	5	-92.55	0.283	-0.369	-130.45	1	42
scott-barclay-s-three-musksteers	1h	SUIUSD	15	12	172.15	3.624	0.542	96.90	7	125
nse-elite-strategy-v6-full-system	4h	ZECUSD	22	12	25.03	1.142	0.088	-11.81	2	333
serhan-1-wma-adx-trailing-date-filter	15m	ETCUSD	7	2	-51.15	0.336	-0.369	-59.50	1	42
serhan-1-wma-adx-trailing-date-filter	15m	WIFUSD	17	5	3.34	1.018	0.030	-52.34	2	42
serhan-1-wma-adx-trailing-date-filter	15m	DOGEUSD	13	7	-17.95	0.805	-0.065	-66.58	3	42
scott-barclay-s-three-musksteers	1h	UNIUSD	12	5	-39.63	0.707	-0.157	-48.80	3	125
serhan-1-wma-adx-trailing-date-filter	15m	ETHUSD	29	13	-107.19	0.575	-0.190	-196.48	4	42
serhan-1-wma-adx-trailing-date-filter	15m	SOLUSD	23	13	41.68	1.274	0.101	-9.79	4	42
serhan-1-wma-adx-trailing-date-filter	15m	ZECUSD	23	11	-65.59	0.677	-0.145	-98.50	3	42
scott-barclay-s-three-musksteers	1h	HYPEUSD	13	7	51.95	1.412	0.213	43.15	4	125
serhan-1-wma-adx-trailing-date-filter	15m	AAVEUSD	19	13	80.71	1.797	0.221	71.62	4	42
nse-elite-strategy-v6-full-system	1h	ZECUSD	48	30	618.82	2.656	0.573	509.88	7	125
mcginley-t3-flow-campaign-nick789-v-1	15m	DOGEUSD	39	20	48.15	1.130	0.078	-18.56	2	42
serhan-1-wma-adx-trailing-date-filter	15m	NEARUSD	19	12	50.20	1.366	0.137	-0.04	4	42
scott-barclay-s-three-musksteers	1h	VVVUSD	19	12	34.54	1.258	0.099	33.82	3	125
serhan-1-wma-adx-trailing-date-filter	15m	FILUSD	18	7	-62.65	0.627	-0.172	-92.68	4	42
nse-elite-strategy-v6-full-system	15m	DOGEUSD	31	10	-132.99	0.496	-0.225	-159.94	2	42
serhan-1-wma-adx-trailing-date-filter	15m	SUIUSD	12	5	-22.17	0.810	-0.084	-54.60	1	42
nse-elite-strategy-v6-full-system	4h	AAVEUSD	35	15	5.68	1.020	0.031	-3.01	4	333
scott-barclay-s-three-musksteers	1h	XRPUSD	20	11	-50.58	0.713	-0.123	-127.49	3	125
serhan-1-wma-adx-trailing-date-filter	15m	UNIUSD	24	14	-25.24	0.871	-0.047	-34.70	4	42
serhan-1-wma-adx-trailing-date-filter	15m	HYPEUSD	14	6	-3.23	0.969	-0.005	-43.94	2	42
scott-barclay-s-three-musksteers	1h	BTCUSD	22	15	113.72	1.799	0.263	-10.97	6	125
serhan-1-wma-adx-trailing-date-filter	15m	VVVUSD	16	9	9.16	1.075	0.034	-3.06	3	42
serhan-1-wma-adx-trailing-date-filter	15m	XRPUSD	20	11	-33.02	0.780	-0.079	-57.35	3	42
serhan-1-wma-adx-trailing-date-filter	15m	BTCUSD	11	3	-87.13	0.331	-0.412	-55.49	1	42
l-l-htf-trend-cloud-strategy-joe-freedom	1h	BCHUSD	8	3	-58.53	0.412	-0.369	-66.45	2	125
scott-barclay-s-three-musksteers	1h	TAOUSD	13	7	36.42	1.298	0.151	-14.97	5	125
serhan-1-wma-adx-trailing-date-filter	15m	TAOUSD	15	5	-69.78	0.616	-0.228	-104.89	2	42
serhan-1-wma-adx-trailing-date-filter	15m	EVAAUSD	22	14	174.60	2.173	0.384	65.85	6	42
serhan-1-wma-adx-trailing-date-filter	1h	AKEUSD	8	6	6.27	1.205	0.022	2.77	3	63
scott-barclay-s-three-musksteers	1h	EVAAUSD	13	9	104.81	2.241	0.398	91.60	4	125
serhan-1-wma-adx-trailing-date-filter	15m	PIEVERSEUSD	23	12	28.44	1.196	0.069	-11.02	3	42
serhan-1-wma-adx-trailing-date-filter	15m	LINKUSD	17	7	-56.33	0.621	-0.164	-86.43	2	42
nse-elite-strategy-v6-full-system	4h	NEARUSD	42	20	-52.97	0.839	-0.058	-63.25	4	333
serhan-1-wma-adx-trailing-date-filter	15m	BNBUSD	5	2	-7.73	0.870	-0.061	-33.04	2	42
scott-barclay-s-three-musksteers	1h	PIEVERSEUSD	17	12	517.30	5.307	1.276	414.30	7	125
serhan-1-wma-adx-trailing-date-filter	1h	AVAXUSD	19	11	6.45	1.041	0.026	-18.98	5	125
serhan-1-wma-adx-trailing-date-filter	15m	BCHUSD	21	8	-49.62	0.749	-0.112	-99.84	3	42
serhan-1-wma-adx-trailing-date-filter	4h	AKEUSD	2	2	6.92	99.000	0.197	6.50	2	63
serhan-1-wma-adx-trailing-date-filter	4h	AVAXUSD	12	10	34.42	1.849	0.145	22.57	5	333
nse-elite-strategy-v6-full-system	1h	AAVEUSD	59	25	-90.78	0.808	-0.079	-177.50	4	125
serhan-1-wma-adx-trailing-date-filter	4h	MUBARAKUSD	12	8	-3.43	0.957	-0.009	-10.83	4	333
scott-barclay-s-three-musksteers	1h	LINKUSD	17	11	159.86	2.319	0.459	121.63	6	125
serhan-1-wma-adx-trailing-date-filter	4h	SAGAUSD	9	6	56.39	2.450	0.314	48.85	6	333
serhan-1-wma-adx-trailing-date-filter	4h	AINUSD	12	8	-16.57	0.768	-0.064	-21.90	4	333
serhan-1-wma-adx-trailing-date-filter	1h	MUBARAKUSD	23	15	67.72	1.436	0.151	31.61	5	125
serhan-1-wma-adx-trailing-date-filter	4h	COOKIEUSD	19	13	90.13	1.774	0.236	71.87	4	333
serhan-1-wma-adx-trailing-date-filter	4h	1000PEPEUSD	13	12	164.24	11.985	0.599	145.30	6	268
serhan-1-wma-adx-trailing-date-filter	4h	ETCUSD	11	8	62.54	2.400	0.282	47.75	6	333
scott-barclay-s-three-musksteers	1h	BNBUSD	21	12	58.57	1.335	0.163	-4.93	4	125
serhan-1-wma-adx-trailing-date-filter	4h	WIFUSD	16	10	-28.35	0.723	-0.086	-37.60	4	333
serhan-1-wma-adx-trailing-date-filter	4h	DOGEUSD	15	13	108.56	3.585	0.351	89.55	7	333
serhan-1-wma-adx-trailing-date-filter	4h	ETHUSD	13	9	101.84	2.593	0.386	82.83	6	333
serhan-1-wma-adx-trailing-date-filter	1h	SAGAUSD	20	15	89.22	2.224	0.218	64.62	5	125
serhan-1-wma-adx-trailing-date-filter	4h	SOLUSD	23	16	42.26	1.312	0.129	27.38	5	333
scott-barclay-s-three-musksteers	1h	BCHUSD	16	11	67.74	1.639	0.214	44.44	3	125
serhan-1-wma-adx-trailing-date-filter	4h	ZECUSD	12	9	28.42	1.563	0.106	19.57	6	333
serhan-1-wma-adx-trailing-date-filter	4h	AAVEUSD	19	15	40.65	1.569	0.116	22.22	5	333
serhan-1-wma-adx-trailing-date-filter	4h	NEARUSD	17	13	59.89	1.717	0.177	46.60	5	333
serhan-1-wma-adx-trailing-date-filter	4h	FILUSD	12	9	66.13	2.370	0.272	53.77	5	333
serhan1-wma-rsi-trailing-scalp-date-filter	15m	AKEUSD	105	56	-44.01	0.943	0.000	-110.68	5	42
serhan-1-wma-adx-trailing-date-filter	4h	SUIUSD	7	6	38.78	2.843	0.276	31.81	5	333
serhan-1-wma-adx-trailing-date-filter	1h	AINUSD	24	14	0.03	1.000	0.006	-34.74	6	125
serhan-1-wma-adx-trailing-date-filter	4h	UNIUSD	17	14	48.67	1.817	0.143	34.27	6	333
nse-elite-strategy-v6-full-system	4h	FILUSD	37	14	-19.64	0.945	-0.007	-52.99	1	333
nse-elite-strategy-v6-full-system	15m	ETHUSD	26	13	-92.00	0.543	-0.181	-130.59	3	42
serhan-1-wma-adx-trailing-date-filter	4h	HYPEUSD	13	6	-76.82	0.389	-0.304	-83.22	3	333
serhan-1-wma-adx-trailing-date-filter	4h	VVVUSD	16	11	76.30	1.786	0.241	66.81	4	333
serhan1-wma-rsi-trailing-scalp-date-filter	15m	AVAXUSD	70	28	-197.30	0.676	-0.148	-297.48	3	42
serhan-1-wma-adx-trailing-date-filter	4h	XRPUSD	10	9	51.99	3.471	0.257	39.49	5	333
